t_s,MV_H1,MV_H2,MV_H3,MV_H4,MV_H5,MV_H6
40408,1,1,1,1,1,1
40409,1,1,1,1,1,1
40410,1,1,1,1,1,1
40411,1,1,1,1,1,1
40412,1,1,1,1,1,1
40413,1,1,1,1,1,1
40414,1,1,1,1,1,1
40415,1,1,1,1,1,1
40416,1,1,1,1,1,1
40417,1,1,1,1,1,1
40418,1,1,1,1,1,1
40419,1,1,1,1,1,1
40420,1,1,1,1,1,1
40421,1,1,1,1,1,1
40422,1,1,1,1,1,1
40423,1,1,1,1,1,1
40424,1,1,1,1,1,1
40425,1,1,1,1,1,1
40426,1,1,1,0,1,1
40427,1,1,1,0,1,1
40428,1,1,1,1,1,1
40429,1,1,1,1,1,1
40430,1,1,1,1,1,1
40431,1,1,1,1,1,1
40432,1,1,1,1,1,1
40433,1,1,1,1,1,1
40434,1,1,1,1,1,1
40435,1,1,1,1,1,1
40436,1,1,1,1,1,1
40437,1,1,1,1,1,1
40438,1,1,1,1,1,1
40439,1,1,1,1,1,1
40440,1,1,1,1,1,1
40441,1,1,1,1,1,1
40442,1,1,1,1,1,1
40443,1,1,1,1,1,1
40444,1,1,1,1,1,1
40445,1,1,1,1,1,1
40446,1,1,1,1,1,1
40447,1,1,1,1,1,1
40448,1,1,1,1,1,1
40449,1,1,1,1,1,1
40450,1,1,1,1,1,1
40451,1,1,1,1,1,1
40452,1,1,1,1,1,1
40453,1,1,1,1,1,1
40454,1,1,1,1,1,1
40455,1,1,1,1,1,1
40456,1,1,1,1,1,1
40457,1,1,1,1,1,1
40458,1,1,1,1,1,1
40459,1,1,1,1,1,1
40460,1,1,1,1,1,1
40461,1,1,1,1,1,1
40462,1,1,0,1,1,1
40463,1,1,1,1,1,1
40464,1,1,1,1,1,1
40465,1,1,1,1,1,1
40466,1,1,1,1,1,1
40467,1,1,1,1,1,1
40468,1,1,1,1,1,1
40469,1,1,1,1,1,1
40470,1,1,1,1,1,1
40471,1,1,1,1,1,1
40472,1,1,1,1,1,1
40473,1,1,1,1,1,1
40474,1,1,1,1,1,1
40475,1,1,1,1,1,1
40476,1,1,1,1,1,1
40477,1,1,1,1,1,1
40478,1,1,1,1,1,1
40479,1,1,1,1,1,1
40480,1,1,1,1,1,1
40481,1,1,1,1,1,1
40482,1,1,1,1,1,1
40483,1,1,1,1,1,1
40484,1,1,1,1,1,1
40485,1,1,1,1,1,1
40486,1,1,1,1,1,1
40487,1,1,1,1,1,1
40488,1,1,1,1,1,1
40489,1,1,1,1,1,1
40490,1,1,1,1,1,1
40491,1,0,1,1,1,1
40492,1,1,1,1,1,1
40493,1,1,1,1,1,1
40494,1,1,1,1,1,1
40495,1,1,1,1,1,1
40496,1,1,1,1,1,1
40497,1,1,1,1,1,1
40498,1,1,1,1,1,1
40499,1,1,1,1,1,1
40500,1,1,1,1,1,1
40501,1,1,1,1,1,1
40502,1,1,1,1,1,1
40503,1,1,1,1,1,1
40504,1,1,1,1,1,1
40505,1,1,1,1,1,1
40506,1,1,1,1,1,1
40507,1,1,1,1,1,1
40508,1,1,1,1,1,1
40509,1,1,1,1,1,1
40510,1,1,1,1,1,1
40511,1,1,1,1,1,1
40512,1,0,1,1,1,1
40513,1,1,1,1,1,1
40514,1,1,1,1,1,1
40515,1,1,1,1,1,1
40516,1,1,1,1,1,1
40517,1,1,1,1,1,1
40518,1,1,1,1,1,1
40519,1,1,1,1,1,1
40520,1,1,1,1,1,1
40521,1,1,1,1,1,1
40522,1,1,1,1,1,1
40523,1,1,1,1,1,1
40524,1,1,1,1,1,1
40525,1,1,1,1,1,1
40526,1,1,1,1,1,1
40527,1,1,1,1,1,1
40528,1,1,1,1,1,1
40529,1,1,1,1,1,1
40530,1,1,1,1,1,1
40531,1,1,1,1,1,1
40532,1,1,1,1,1,1
40533,1,1,1,1,1,1
40534,1,1,1,1,1,1
40535,1,1,1,1,1,1
40536,0,1,1,1,1,1
40537,1,1,1,1,1,1
40538,1,1,1,1,1,1
40539,1,1,1,1,1,1
40540,1,1,1,1,1,1
40541,1,1,1,1,1,1
40542,1,1,1,1,1,1
40543,1,1,1,1,1,1
40544,1,1,1,1,1,1
40545,1,1,1,1,1,1
40546,1,1,1,1,1,1
40547,1,1,1,1,1,1
40548,1,1,1,1,1,1
40549,1,1,1,1,1,1
40550,1,1,1,1,1,1
40551,1,1,1,1,1,1
40552,1,1,1,1,1,1
40553,1,1,1,1,1,1
40554,1,1,1,1,1,1
40555,1,1,1,1,1,1
40556,0,1,1,1,1,1
40557,1,1,1,1,1,1
40558,1,1,1,1,1,1
40559,1,1,1,1,1,1
40560,1,1,1,1,1,1
40561,1,1,1,1,1,1
40562,1,1,1,1,1,1
40563,1,1,1,1,1,1
40564,1,1,1,1,1,1
40565,1,1,1,1,1,1
40566,1,1,1,1,1,1
40567,1,1,1,1,1,1
40568,1,1,1,1,1,1
40569,1,1,1,1,1,1
40570,1,1,1,1,1,1
40571,1,1,1,1,1,1
40572,1,1,1,1,1,1
40573,1,1,1,1,1,1
40574,1,1,1,1,1,1
40575,1,1,1,1,1,1
40576,1,1,1,1,1,1
40577,1,1,1,1,1,1
40578,1,1,1,1,1,1
40579,1,1,1,1,1,1
40580,1,1,1,1,1,1
40581,1,1,1,1,1,1
40582,1,1,1,1,1,1
40583,1,1,1,1,1,1
40584,1,1,1,1,1,1
40585,1,1,1,1,1,1
40586,1,1,1,1,1,1
40587,1,1,1,1,1,1
40588,1,1,1,1,1,1
40589,1,1,1,1,1,1
40590,1,1,1,1,1,1
40591,1,1,1,1,1,1
40592,1,1,1,1,1,1
40593,1,1,1,1,1,1
40594,1,1,1,1,1,1
40595,1,1,1,1,1,1
40596,1,1,1,1,1,1
40597,1,1,1,1,1,0
40598,1,1,1,1,1,1
40599,1,1,1,1,1,1
40600,1,1,1,1,1,1
40601,1,1,1,1,1,1
40602,1,1,1,1,1,1
40603,1,1,1,1,1,1
40604,1,1,1,1,1,1
40605,1,1,1,1,1,1
40606,1,1,1,1,1,1
40607,1,1,1,1,1,1
40608,1,1,1,1,1,1
40609,1,1,1,1,1,1
40610,1,1,1,1,1,1
40611,1,1,1,1,1,1
40612,1,1,0,1,1,1
40613,1,1,1,1,1,1
40614,1,1,1,1,1,1
40615,1,1,1,1,1,1
40616,1,1,1,1,1,1
40617,1,1,1,1,1,1
40618,1,1,1,1,1,1
40619,1,1,1,1,1,1
40620,1,1,1,1,1,1
40621,1,1,1,1,1,1
40622,1,1,1,1,1,1
40623,1,1,1,1,1,1
40624,1,1,1,1,1,1
40625,1,1,1,1,1,1
40626,1,1,1,1,1,1
40627,1,1,1,1,1,1
40628,1,1,1,1,1,1
40629,1,1,1,1,1,1
40630,1,1,1,1,1,1
40631,1,1,1,1,1,1
40632,1,1,1,1,1,1
40633,1,1,1,1,1,1
40634,1,1,1,1,1,1
40635,1,1,1,1,1,1
40636,1,1,1,1,1,1
40637,1,1,1,1,1,1
40638,1,1,1,1,1,1
40639,1,1,1,1,1,1
40640,1,1,1,1,1,1
40641,1,1,1,1,1,1
40642,1,1,1,1,1,1
40643,1,1,1,1,1,1
40644,1,1,1,1,1,1
40645,1,1,1,1,1,1
40646,1,1,1,1,1,1
40647,1,1,1,1,1,1
40648,1,1,1,1,1,1
40649,1,1,1,1,1,1
40650,1,1,1,1,1,1
40651,1,1,1,1,1,1
40652,1,1,0,1,1,1
40653,1,1,1,1,1,1
40654,1,1,1,1,1,1
40655,1,1,1,1,1,1
40656,1,1,1,1,1,1
40657,1,1,1,1,1,1
40658,1,1,1,1,1,1
40659,1,1,1,1,1,1
40660,1,1,1,1,1,1
40661,1,1,1,1,1,1
40662,1,1,1,1,1,1
40663,1,1,1,1,1,1
40664,1,1,1,1,1,1
40665,1,1,1,1,1,1
40666,1,1,1,1,1,1
40667,1,1,1,1,1,1
40668,1,1,1,1,1,1
40669,1,1,1,1,1,1
40670,1,1,1,1,1,1
40671,1,1,1,1,1,1
40672,1,1,1,1,1,1
40673,1,1,1,1,1,1
40674,1,1,1,1,1,1
40675,1,1,1,1,1,1
40676,1,1,1,1,1,1
40677,1,1,1,1,1,1
40678,1,1,1,1,1,1
40679,1,1,1,1,1,1
40680,1,1,1,1,1,1
40681,1,1,1,1,1,1
40682,1,1,1,1,1,1
40683,1,1,1,1,1,1
40684,1,1,1,1,1,1
40685,1,1,1,1,1,1
40686,1,1,1,1,1,1
40687,1,1,1,1,1,1
40688,1,1,1,1,1,1
40689,1,1,1,1,1,1
40690,1,1,1,1,1,1
40691,1,1,1,1,1,1
40692,1,1,1,1,1,1
40693,1,1,1,1,1,1
40694,1,1,1,1,1,1
40695,1,1,1,1,1,1
40696,1,1,1,1,1,1
40697,1,1,1,1,1,1
40698,1,1,1,1,1,1
40699,1,1,1,1,1,1
40700,1,1,1,1,1,1
40701,1,1,1,1,1,1
40702,1,1,1,1,1,1
40703,1,1,1,1,1,1
40704,1,1,1,1,1,1
40705,1,1,1,1,1,1
40706,0,1,1,1,1,1
40707,1,1,1,1,1,1
40708,1,1,1,1,1,1
40709,1,1,1,1,1,1
40710,1,1,0,1,1,1
40711,1,1,1,1,1,1
40712,1,1,1,1,1,1
40713,1,1,1,1,1,1
40714,1,1,1,1,1,1
40715,1,1,1,1,1,1
40716,1,1,1,1,1,1
40717,1,1,1,1,1,1
40718,1,1,1,1,1,1
40719,1,1,1,1,1,1
40720,1,1,1,1,1,1
40721,1,1,1,1,1,1
40722,1,1,1,1,1,1
40723,1,1,1,1,1,1
40724,1,1,1,1,1,1
40725,1,1,1,1,1,1
40726,1,1,1,1,1,1
40727,1,1,1,1,1,1
40728,1,1,1,1,1,1
40729,1,1,1,1,1,1
40730,1,1,1,1,1,1
40731,1,1,1,1,1,1
40732,1,1,1,1,1,1
40733,1,1,1,1,1,1
40734,1,1,1,1,1,1
40735,1,1,1,1,1,1
40736,1,1,1,1,1,1
40737,1,1,1,1,1,1
40738,1,1,1,1,1,1
40739,1,1,1,1,1,1
40740,1,1,1,1,1,1
40741,1,1,1,1,1,1
40742,1,1,1,1,1,1
40743,1,1,1,1,1,1
40744,1,1,1,0,1,1
40745,1,1,1,1,1,1
40746,1,1,1,1,1,1
40747,1,1,1,1,1,1
40748,1,1,1,1,1,1
40749,1,1,1,1,1,1
40750,1,1,1,1,1,1
40751,1,1,1,1,1,1
40752,1,1,1,1,1,1
40753,1,1,1,1,1,1
40754,1,1,1,1,1,1
40755,1,1,1,1,1,1
40756,1,1,1,1,1,1
40757,1,1,1,1,1,1
40758,1,1,1,1,1,1
40759,1,1,1,1,1,1
40760,1,1,1,1,1,1
40761,1,1,1,1,1,1
40762,1,1,1,1,1,1
40763,1,1,1,1,1,1
40764,1,1,1,1,1,1
40765,1,1,1,1,1,1
40766,1,1,1,1,1,1
40767,1,1,1,1,1,1
40768,1,1,1,1,1,1
40769,1,1,1,1,1,1
40770,1,1,1,1,1,1
40771,1,1,1,1,1,1
40772,1,1,1,1,1,1
40773,1,1,1,1,1,1
40774,1,1,1,1,1,1
40775,1,1,1,1,1,1
40776,1,1,1,1,1,1
40777,1,1,1,1,1,1
40778,1,1,1,1,1,1
40779,1,1,1,1,1,1
40780,1,1,1,1,1,1
40781,1,1,1,1,1,1
40782,1,1,1,1,1,1
40783,1,1,1,1,1,1
40784,1,1,1,1,1,1
40785,1,1,1,1,1,1
40786,1,1,1,1,1,1
40787,1,1,1,1,1,1
40788,1,1,1,1,1,1
40789,1,1,1,1,1,1
40790,1,1,1,1,1,1
40791,1,1,1,1,1,1
40792,1,1,1,1,1,1
40793,1,1,1,1,1,1
40794,1,1,1,1,1,1
40795,1,1,1,1,1,1
40796,1,1,1,1,1,1
40797,1,1,1,1,1,1
40798,1,1,1,1,1,1
40799,1,1,1,1,1,1
40800,1,1,1,1,1,1
40801,1,1,1,1,1,1
40802,1,1,1,1,1,1
40803,1,1,1,1,1,1
40804,1,1,1,1,1,1
40805,1,1,1,1,1,1
40806,1,1,1,1,1,1
40807,1,1,1,1,1,1
40808,1,1,1,1,1,1
40809,1,1,1,1,1,1
40810,1,1,1,1,1,1
40811,1,1,1,1,1,1
40812,1,1,1,1,1,1
40813,1,1,1,1,1,1
40814,1,1,1,1,1,1
40815,1,1,1,1,1,1
40816,1,1,1,1,1,1
40817,1,1,1,1,1,1
40818,1,1,1,1,1,1
40819,1,1,1,1,1,1
40820,1,1,1,1,1,1
40821,1,1,1,1,1,1
40822,1,1,1,1,1,1
40823,1,1,1,1,1,1
40824,1,1,1,1,1,1
40825,1,1,1,1,1,1
40826,1,1,1,1,1,1
40827,1,1,1,1,1,1
40828,1,1,1,1,1,1
40829,1,1,1,1,1,1
40830,1,1,1,1,1,1
40831,1,1,1,1,1,1
40832,1,1,1,1,1,1
40833,1,1,1,1,1,1
40834,1,1,1,1,1,1
40835,1,1,1,1,1,1
40836,1,1,1,1,1,1
40837,1,1,1,1,1,1
40838,1,1,1,1,1,1
40839,1,1,1,1,1,1
40840,1,1,1,1,1,1
40841,1,1,1,1,1,1
40842,1,1,1,1,1,1
40843,1,1,1,1,1,1
40844,1,1,1,1,1,1
40845,1,1,1,1,1,1
40846,1,1,1,1,1,1
40847,1,1,1,1,1,1
40848,1,1,1,1,1,1
40849,1,1,1,1,1,1
40850,1,1,1,1,1,1
40851,1,1,1,1,1,1
40852,1,1,1,1,1,1
40853,1,1,1,1,1,1
40854,1,1,1,1,1,1
40855,1,1,1,1,1,1
40856,1,1,1,1,1,1
40857,1,1,1,1,1,1
40858,1,1,1,1,1,1
40859,1,1,1,1,1,1
40860,1,1,1,1,1,1
40861,1,1,1,1,1,1
40862,1,1,1,1,1,1
40863,1,1,1,1,1,1
40864,1,1,1,1,1,1
40865,1,1,1,1,1,1
40866,1,1,1,1,1,1
40867,1,1,1,1,1,1
40868,1,1,1,1,1,1
40869,1,1,1,1,1,1
40870,1,1,1,1,1,1
40871,1,1,1,1,1,1
40872,1,1,1,1,1,1
40873,1,1,1,1,1,1
40874,1,1,1,1,1,1
40875,1,1,1,1,1,1
40876,1,1,1,1,1,1
40877,1,1,1,1,1,1
40878,1,1,1,1,1,1
40879,1,1,1,1,1,1
40880,1,1,1,1,1,1
40881,1,1,1,1,1,1
40882,1,1,1,1,1,1
40883,1,1,1,1,1,1
40884,1,1,1,1,1,1
40885,1,1,1,1,1,1
40886,1,1,1,1,1,1
40887,1,1,1,1,1,1
40888,1,1,1,1,1,1
40889,1,1,1,1,1,1
40890,1,1,1,1,1,1
40891,1,1,1,1,1,1
40892,1,1,1,1,1,1
40893,1,1,1,1,1,1
40894,1,1,1,1,1,1
40895,1,1,1,1,1,1
40896,1,1,1,1,1,1
40897,1,1,1,1,1,1
40898,1,1,1,1,1,1
40899,1,1,1,1,1,1
40900,1,1,1,1,1,1
40901,1,1,1,1,1,1
40902,1,1,1,1,1,1
40903,1,1,1,1,1,1
40904,1,1,1,1,1,1
40905,1,1,1,1,1,1
40906,1,1,1,1,1,1
40907,1,1,1,1,1,1
40908,1,1,1,1,1,1
40909,1,1,1,1,1,1
40910,1,1,1,1,1,1
40911,1,1,1,1,1,1
40912,1,1,1,1,1,1
40913,1,1,1,1,1,1
40914,1,1,1,1,1,1
40915,1,1,1,1,1,1
40916,1,1,1,1,1,1
40917,1,1,1,1,1,1
40918,1,1,1,1,1,1
40919,1,1,1,1,1,1
40920,1,1,1,1,1,1
40921,1,1,1,1,1,1
40922,1,1,1,1,1,1
40923,1,1,1,1,1,1
40924,1,1,1,1,1,1
40925,1,1,1,1,1,1
40926,1,1,1,1,1,1
40927,1,1,1,1,1,1
40928,1,1,1,1,1,1
40929,1,1,0,1,1,1
40930,1,1,1,1,1,1
40931,1,1,1,1,1,1
40932,1,1,1,1,1,1
40933,0,1,1,1,1,1
40934,1,1,1,1,1,1
40935,1,1,1,1,1,1
40936,1,1,1,1,1,1
40937,1,1,1,1,1,1
40938,1,1,1,1,1,1
40939,1,1,1,1,1,1
40940,1,1,1,1,1,1
40941,1,1,1,1,1,1
40942,1,1,1,1,1,1
40943,1,1,1,1,1,1
40944,1,1,1,1,1,1
40945,1,1,1,1,1,1
40946,1,1,1,1,1,1
40947,1,1,1,1,1,1
40948,1,1,1,1,1,1
40949,1,1,1,1,1,1
40950,1,1,1,1,1,1
40951,1,1,1,1,1,1
40952,1,1,1,1,1,1
40953,1,1,1,1,1,1
40954,1,1,1,1,1,1
40955,1,1,1,1,1,1
40956,1,1,1,1,1,1
40957,1,1,1,1,1,1
40958,1,1,1,1,1,1
40959,1,1,1,1,1,1
40960,1,1,1,1,1,1
40961,1,1,1,1,1,1
40962,1,1,1,1,1,1
40963,1,1,1,1,1,1
40964,1,1,1,1,1,1
40965,1,1,1,1,1,1
40966,1,1,1,1,1,1
40967,1,1,1,1,1,1
40968,1,1,1,1,1,1
40969,1,1,1,1,1,1
40970,1,1,1,1,1,1
40971,1,1,1,1,1,1
40972,1,1,1,1,1,1
40973,1,1,1,1,1,1
40974,1,1,1,1,1,1
40975,1,1,1,1,1,1
40976,1,1,1,1,1,1
40977,1,1,1,1,1,1
40978,1,1,1,1,1,1
40979,1,1,1,1,1,1
40980,1,1,1,1,1,1
40981,1,1,1,1,1,1
40982,1,1,1,1,1,1
40983,1,1,1,1,1,1
40984,1,1,1,1,1,1
40985,1,1,1,1,1,1
40986,1,1,1,1,1,1
40987,1,1,1,1,1,1
40988,1,1,1,1,1,1
40989,1,1,1,1,1,1
40990,1,1,1,1,1,1
40991,1,1,1,1,1,1
40992,1,1,1,1,1,1
40993,1,1,1,1,1,1
40994,1,1,1,1,1,1
40995,1,1,1,1,1,1
40996,1,1,1,1,1,1
40997,1,1,1,1,1,1
40998,1,1,1,1,1,1
40999,1,1,1,1,1,1
41000,1,1,1,1,1,1
41001,1,1,1,1,1,1
41002,1,1,1,1,1,1
41003,1,1,1,1,1,1
41004,1,1,1,1,1,1
41005,1,1,1,1,1,1
41006,1,1,1,1,1,1
41007,1,1,1,1,1,1
41008,1,1,1,1,1,1
41009,1,1,1,1,1,1
41010,1,1,1,1,1,1
41011,1,1,1,1,1,1
41012,1,1,1,1,1,1
41013,1,1,1,1,1,1
41014,1,1,1,1,1,1
41015,1,1,1,1,1,1
41016,1,1,1,1,1,1
41017,1,1,1,1,1,1
41018,1,1,1,1,1,1
41019,1,1,1,1,1,1
41020,1,1,1,1,1,1
41021,1,1,1,1,1,1
41022,1,1,1,1,1,1
41023,1,1,1,1,1,1
41024,1,1,1,1,1,1
41025,1,1,1,1,1,1
41026,1,1,1,1,0,1
41027,1,1,1,1,0,1
41028,1,1,1,1,1,1
41029,1,1,1,1,1,1
41030,1,1,1,1,1,1
41031,1,1,1,1,1,1
41032,1,1,1,1,1,1
41033,1,1,1,1,1,1
41034,1,1,1,1,1,1
41035,1,1,1,1,1,1
41036,0,1,1,1,1,1
41037,1,1,1,1,1,1
41038,1,1,1,1,1,1
41039,1,1,1,1,1,1
41040,1,1,1,1,1,1
41041,1,1,1,1,1,1
41042,1,1,1,1,1,1
41043,1,1,1,1,1,1
41044,1,1,1,1,1,1
41045,1,1,1,1,1,1
41046,1,1,1,1,1,1
41047,1,1,1,1,1,1
41048,1,1,1,1,1,1
41049,1,1,1,1,1,1
41050,1,1,1,1,1,1
41051,1,1,1,1,1,1
41052,1,1,1,1,1,1
41053,1,1,1,1,1,1
41054,1,1,1,1,1,1
41055,1,1,1,1,1,1
41056,1,1,1,1,1,1
41057,1,1,1,1,1,1
41058,1,1,1,1,1,1
41059,1,1,1,1,1,1
41060,1,1,1,1,1,1
41061,1,1,1,1,1,1
41062,1,1,1,0,1,1
41063,1,1,1,1,1,1
41064,1,1,1,1,1,1
41065,1,1,1,1,1,1
41066,1,1,1,1,1,1
41067,1,1,1,1,1,1
41068,1,1,1,1,1,1
41069,1,1,1,1,1,1
41070,1,1,1,1,1,1
41071,1,1,1,1,1,1
41072,1,1,1,1,1,1
41073,1,1,1,1,1,1
41074,1,1,1,1,1,1
41075,1,1,1,1,1,1
41076,1,1,1,1,1,1
41077,1,1,1,1,1,1
41078,1,1,1,1,1,1
41079,1,1,1,1,1,1
41080,1,1,1,1,1,1
41081,1,1,1,1,1,1
41082,1,1,1,1,1,1
41083,1,1,1,1,1,1
41084,1,1,1,1,1,1
41085,1,1,1,1,1,1
41086,1,1,1,1,1,1
41087,1,1,1,1,1,1
41088,1,1,1,1,1,1
41089,1,1,1,1,1,1
41090,1,1,1,1,1,1
41091,1,1,0,1,1,1
41092,1,1,1,1,1,1
41093,1,1,1,1,1,1
41094,1,1,1,1,1,1
41095,1,1,1,1,1,1
41096,1,1,1,1,1,1
41097,1,1,1,1,1,1
41098,1,1,1,1,1,1
41099,1,1,1,1,1,1
41100,1,1,1,1,1,1
41101,1,1,1,1,1,1
41102,1,1,1,1,1,1
41103,1,1,1,1,1,1
41104,1,1,1,1,1,1
41105,1,1,1,1,1,1
41106,1,1,1,1,1,1
41107,1,1,1,1,1,1
41108,1,1,1,1,1,1
41109,1,1,1,1,1,1
41110,1,1,1,1,1,1
41111,1,1,1,1,1,1
41112,1,1,0,1,1,1
41113,1,1,1,1,1,1
41114,1,1,1,1,1,1
41115,1,1,1,1,1,1
41116,1,1,1,1,1,1
41117,1,1,1,1,1,1
41118,1,1,1,1,1,1
41119,1,1,1,1,1,1
41120,1,1,1,1,1,1
41121,1,1,1,1,1,1
41122,1,1,1,1,1,1
41123,1,1,1,1,1,1
41124,1,1,1,1,1,1
41125,1,1,1,1,1,1
41126,1,1,1,1,1,1
41127,1,1,1,1,1,1
41128,1,1,1,1,1,1
41129,1,1,1,1,1,1
41130,1,1,1,1,1,1
41131,1,1,1,1,1,1
41132,1,1,1,1,1,1
41133,1,1,1,1,1,1
41134,1,1,1,1,1,1
41135,1,1,1,1,1,1
41136,1,0,1,1,1,1
41137,1,1,1,1,1,1
41138,1,1,1,1,1,1
41139,1,1,1,1,1,1
41140,1,1,1,1,1,1
41141,1,1,1,1,1,1
41142,1,1,1,1,1,1
41143,1,1,1,1,1,1
41144,1,1,1,1,1,1
41145,1,1,1,1,1,1
41146,1,1,1,1,1,1
41147,1,1,1,1,1,1
41148,1,1,1,1,1,1
41149,1,1,1,1,1,1
41150,1,1,1,1,1,1
41151,1,1,1,1,1,1
41152,1,1,1,1,1,1
41153,1,1,1,1,1,1
41154,1,1,1,1,1,1
41155,1,1,1,1,1,1
41156,1,0,1,1,1,1
41157,1,1,1,1,1,1
41158,1,1,1,1,1,1
41159,1,1,1,1,1,1
41160,1,1,1,1,1,1
41161,1,1,1,1,1,1
41162,1,1,1,1,1,1
41163,1,1,1,1,1,1
41164,1,1,1,1,1,1
41165,1,1,1,1,1,1
41166,1,1,1,1,1,1
41167,1,1,1,1,1,1
41168,1,1,1,1,1,1
41169,1,1,1,1,1,1
41170,1,1,1,1,1,1
41171,1,1,1,1,1,1
41172,1,1,1,1,1,1
41173,1,1,1,1,1,1
41174,1,1,1,1,1,1
41175,1,1,1,1,1,1
41176,1,1,1,1,1,1
41177,1,1,1,1,1,1
41178,1,1,1,1,1,1
41179,1,1,1,1,1,1
41180,1,1,1,1,1,1
41181,1,1,1,1,1,1
41182,1,1,1,1,1,1
41183,1,1,1,1,1,1
41184,1,1,1,1,1,1
41185,1,1,1,1,1,1
41186,1,1,1,1,1,1
41187,1,1,1,1,1,1
41188,1,1,1,1,1,1
41189,1,1,1,1,1,1
41190,1,1,1,1,1,1
41191,1,1,1,1,1,1
41192,1,1,1,1,1,1
41193,1,1,1,1,1,1
41194,1,1,1,1,1,1
41195,1,1,1,1,1,1
41196,1,1,1,1,1,1
41197,1,1,1,1,1,1
41198,1,1,1,1,1,1
41199,1,1,1,1,1,1
41200,1,1,1,1,1,1
41201,1,1,1,1,1,1
41202,1,1,1,1,1,1
41203,1,1,1,1,1,1
41204,1,1,1,1,1,1
41205,1,1,1,1,1,1
41206,1,1,1,1,1,1
41207,1,1,1,1,1,1
41208,1,1,1,1,1,1
41209,1,1,1,1,1,1
41210,1,1,1,1,1,1
41211,1,1,1,1,1,1
41212,1,1,1,0,1,1
41213,1,1,1,1,1,1
41214,1,1,1,1,1,1
41215,1,1,1,1,1,1
41216,1,1,1,1,1,1
41217,1,1,1,1,1,1
41218,1,1,1,1,1,1
41219,1,1,1,1,1,1
41220,0,1,1,1,1,1
41221,1,1,1,1,1,1
41222,1,1,1,1,1,1
41223,1,1,1,1,1,1
41224,1,1,1,1,1,1
41225,1,1,1,1,1,1
41226,1,1,1,1,1,1
41227,1,1,1,1,1,1
41228,1,1,1,1,1,1
41229,1,1,1,1,1,1
41230,1,1,1,1,1,1
41231,1,1,1,1,1,1
41232,1,1,1,1,1,1
41233,1,1,1,1,1,1
41234,1,1,1,1,1,1
41235,1,1,1,1,1,1
41236,1,1,1,1,1,1
41237,1,1,1,1,1,1
41238,1,1,1,1,1,1
41239,1,1,1,1,1,1
41240,1,1,1,1,1,1
41241,1,1,1,1,1,1
41242,1,1,1,1,1,1
41243,1,1,1,1,1,1
41244,1,1,1,1,1,1
41245,1,1,1,1,1,1
41246,1,1,1,1,1,1
41247,1,1,1,1,1,1
41248,1,1,1,1,1,1
41249,1,1,1,1,1,1
41250,1,1,1,1,1,1
41251,1,1,1,1,1,1
41252,1,1,1,0,1,1
41253,1,1,1,1,1,1
41254,1,1,1,1,1,1
41255,1,1,1,1,1,1
41256,1,1,1,1,1,1
41257,1,1,1,1,1,1
41258,1,1,1,1,1,1
41259,1,1,1,1,1,1
41260,1,1,1,1,1,1
41261,1,1,1,1,1,1
41262,1,1,1,1,1,1
41263,1,1,1,1,1,1
41264,1,1,1,1,1,1
41265,1,1,1,1,1,1
41266,1,1,1,1,1,1
41267,1,1,1,1,1,1
41268,1,1,1,1,1,1
41269,1,1,1,1,1,1
41270,1,1,1,1,1,1
41271,1,1,1,1,1,1
41272,1,1,1,1,1,1
41273,1,1,1,1,1,1
41274,1,1,1,1,1,1
41275,1,1,1,1,1,1
41276,1,1,1,1,1,1
41277,1,1,1,1,1,1
41278,1,1,1,1,1,1
41279,1,1,1,1,1,1
41280,1,1,1,1,1,1
41281,1,1,1,1,1,1
41282,1,1,1,1,1,1
41283,1,1,1,1,1,1
41284,1,1,1,1,1,1
41285,1,1,1,1,1,1
41286,1,1,1,1,1,1
41287,1,1,1,1,1,1
41288,1,1,1,1,1,1
41289,1,1,1,1,1,1
41290,1,1,1,1,1,1
41291,1,1,1,1,1,1
41292,1,1,1,1,1,1
41293,1,1,1,1,1,1
41294,1,1,1,1,1,1
41295,1,1,1,1,1,1
41296,1,1,1,1,1,1
41297,1,1,1,1,1,1
41298,1,1,1,1,1,1
41299,1,1,1,1,1,1
41300,1,1,1,1,1,1
41301,1,1,1,1,1,1
41302,1,1,1,1,1,1
41303,1,1,1,1,1,1
41304,1,1,1,1,1,1
41305,1,1,1,1,1,1
41306,1,0,1,1,1,1
41307,1,1,1,1,1,1
41308,1,1,1,1,1,1
41309,1,1,1,1,1,1
41310,1,1,1,0,1,1
41311,1,1,1,1,1,1
41312,1,1,1,1,1,1
41313,1,1,1,1,1,1
41314,1,1,1,1,1,1
41315,1,1,1,1,1,1
41316,1,1,1,1,1,1
41317,1,1,1,1,1,1
41318,1,1,1,1,1,1
41319,1,1,1,1,1,1
41320,1,1,1,1,1,1
41321,1,1,1,1,1,1
41322,1,1,1,1,1,1
41323,1,1,1,1,1,1
41324,1,1,1,1,1,1
41325,1,1,1,1,1,1
41326,1,1,1,1,1,1
41327,1,1,1,1,1,1
41328,1,1,1,1,1,1
41329,1,1,1,1,1,1
41330,1,1,1,1,1,1
41331,1,1,1,1,1,1
41332,1,1,1,1,1,1
41333,1,1,1,1,1,1
41334,1,1,1,1,1,1
41335,1,1,1,1,1,1
41336,1,1,1,1,1,1
41337,1,1,1,1,1,1
